rowID,prediction
384,0.7125475011466291
385,0.746334319352901
386,0.7918671275309949
387,0.7953559854559019
388,0.7058384577855926
389,0.745035604845035
390,0.7426535767430635
391,0.7061755704407691
392,0.6015398827457643
393,0.6818889810658956
394,0.6653160676186642
395,0.6233551380650408
396,0.5135797537575288
397,0.6313596461853318
398,0.746814915133919
399,0.5826394080170985
400,0.5541028308004166
401,0.777232006636657
402,0.7850877693627177
403,0.7883175604955219
404,0.7910091945006201
405,0.7877284452463263
406,0.8020503726071165
407,0.7852270900801597
408,0.6999367414755012
409,0.8045205398778483
410,0.8202606634560733
411,0.8320318872390324
412,0.6683875164214538
413,0.8041825260199644
414,0.7900240243788547
415,0.7049425025992139
416,0.7392115239731809
417,0.7802256360171246
418,0.7542276288624408
419,0.7164591726816711
420,0.7030460419716481
421,0.7700618103262535
422,0.7952134079091381
423,0.7684594584064236
424,0.7676969785523353
425,0.793531279880152
426,0.7905860047551748
427,0.7391315511034263
428,0.6391845257624372
429,0.7951108626941825
430,0.78375545902569
431,0.7901938576850902
432,0.7358283024133219
433,0.7627759552724888
434,0.80701649474248
435,0.7937095174831115
436,0.7374748352775689
437,0.7589225485920917
438,0.7832288770500538
439,0.794638497240939
440,0.7372563225539779
441,0.634360724159586
442,0.673539196424862
443,0.7764607245778841
444,0.6996916296627874
445,0.6572350371376932
446,0.7160620382747657
447,0.7748864689038665
448,0.6762701712975908
449,0.6905468661156
450,0.7566972899899608
451,0.7701819781381108
452,0.7346462441189857
453,0.6645668278159097
454,0.774388464202437
455,0.7713529012835844
456,0.7205380775759788
457,0.6586708809801265
458,0.7290321786051339
459,0.7165291398191544
460,0.6814690830380243
461,0.6772185366029878
462,0.7834083096226157
463,0.7858815289793306
464,0.7128311362041886
465,0.6972592383224172
466,0.7018003520735263
467,0.7844195891976915
468,0.7216340880641539
469,0.74704815458385
470,0.715631100301792
471,0.8152772484811645
472,0.7398531052859189
473,0.7439946008270271
474,0.7716060555807778
475,0.8142864974665506
476,0.7694696417267218
477,0.7211024171962334
478,0.8106347413271036
479,0.8075490420216973
864,0.6920313146726386
865,0.703836522671094
866,0.6969426964428872
867,0.6603093943842272
868,0.6181948980449977
869,0.6687723375709205
870,0.5290980634202372
871,0.574201825616093
872,0.5681257426079539
873,0.6495289335436759
874,0.5747588443936842
875,0.6419806751740491
876,0.6604599008665301
877,0.6978995826129194
878,0.6908931392676106
879,0.6756918175305167
880,0.6095874562598879
881,0.588673420898888
882,0.5751170162113803
883,0.5633389435104467
884,0.584873154209666
885,0.5581065157328537
886,0.5757941320119173
887,0.5107306512328198
888,0.5182864644589482
889,0.5596167219124675
890,0.6334229329252706
891,0.5944038112796552
892,0.5710473886665288
893,0.5407974192751368
894,0.5457146334601434
895,0.6194317146475034
896,0.5152065581619106
897,0.47666523683191114
898,0.4798207909223566
899,0.5039277273173173
900,0.47200590630876654
901,0.47455296477153963
902,0.57322838526346
903,0.5848811499963237
904,0.5898282121379665
905,0.5312841146587276
906,0.5979590447511491
907,0.5490712549868766
908,0.4860318730939802
909,0.5878041119459959
910,0.5987474685502754
911,0.6482171101148094
912,0.49379851605240804
913,0.45435162691119274
914,0.609103548913175
915,0.5265270096087404
916,0.5484479655797414
917,0.5989918398433034
918,0.45898960995901084
919,0.4113753027761248
920,0.43600583060649944
921,0.4289879371771883
922,0.4322035938461457
923,0.42925777704275647
924,0.4902735713907815
925,0.44784245937692346
926,0.45479397832645835
927,0.4241225554911143
928,0.47960452680229987
929,0.4358951917634718
930,0.435288984971382
931,0.4677140317030177
932,0.5438788121241998
933,0.5396565143260276
934,0.600941234608198
935,0.566802913595317
936,0.543059812028784
937,0.5459102182293125
938,0.5212173601963276
939,0.6255071175111179
940,0.5025276777290688
941,0.5934734731871769
942,0.5744819159545516
943,0.5960833220731274
944,0.4926411678724451
945,0.49213846827700164
946,0.558011362059691
947,0.6340489759083213
948,0.5073373937243033
949,0.547227455310959
950,0.5476426845526051
